Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model Y,17,18105402,Assembly - Filter - HEPA (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18105501,Filters - HEPA,Remove and Install,0.24,0.24
NO,Model Y,17,18105502,Filters - HEPA,Remove and Replace,0.24,0.24
NO,Model Y,17,18105512,Cover - Filter - HEPA (Remove and Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,18106728,Vehicle Sanitation - Evaporator - Tunap 994,Restore,0.36,0.36
NO,Model Y,17,18107202,Sensor - Ambient Air Temperature (Non-Heat Pump) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18107212,Sensor - Ambient Air Temperature (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18107602,Sensor - Temperature - Evaporator (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model Y,17,18107802,Sensor - Temperature - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18107902,Sensor - Temperature - RH                        (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18108002,Duct - Air Wave - LH (Remove & Replace),Remove and Replace,1.86,1.86
NO,Model Y,17,18108102,Duct - Air Wave - RH      (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,18108602,Duct - Footwell - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,18108702,Duct - Footwell - RH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,18109102,Duct - HVAC Plenum - Outer (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18109722,Duct - Floor - 2nd Row - LH (Structural Pack) (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,18109802,Duct - Floor - 2nd Row - RH (Non-Structural Pack) (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,18109812,Duct - Floor - 2nd Row - RH (Structural Pack) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18200332,Stone Guard,Remove and Replace,1.14,1.14
NO,Model Y,17,18201502,Fan - Radiator,Remove and Replace,1.08,1.08
NO,Model Y,17,18203011,A/C Compressor and Supermanifold,Remove and Install,1.98,1.98
NO,Model Y,17,18203012,A/C Compressor and Supermanifold,Remove and Replace,1.98,1.98
NO,Model Y,17,18203502,Acoustic Blanket - Compressor (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model Y,17,18203506,Acoustic Blanket - Compressor (Retrofit),Remove and Replace,0.72,0.72
NO,Model Y,17,18203912,Compressor (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model Y,17,18204902,Pipe - Low Pressure - Charge Port (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,18205002,TXV Valve­ Evaporator (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model Y,17,18206202,Chiller and EXV Assembly (Remove & Replace),Remove and Replace,2.1,2.1
YES,Model Y,17,18300900,Thermal System Test,Test/Adjust,0.1,0.1
YES,Model Y,17,18301000,Clean Radiator (Heat Pump),Maintenance,1.02,1.02
NO,Model Y,17,18301002,Radiator (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model Y,17,18301012,5-Way Valve (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model Y,17,18301200,Remove and Clean Radiator (Heat Pump),Maintenance,1.2,1.2
NO,Model Y,17,18302402,Hose - Chiller to HV Battery (RWD) (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model Y,17,18302412,Hose - Chiller to HV Battery (LHD) (Dual Motor) (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model Y,17,18302422,Hose - HV Battery Return to Reservoir (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model Y,17,18302432,Hose - Chiller to HV Battery (RHD) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model Y,17,18302502,Hose - Outlet - Rear Drive Unit (3DU) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model Y,17,18302532,Hose - Outlet - Rear Drive Unit (4DU) (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,18302702,Hose - Outlet - Radiator (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model Y,17,18303702,Hose - Return - HV Battery (Remove & Replace),Remove and Replace,4.08,4.08
NO,Model Y,17,18303712,Hose - Return - HV Battery (RWD) (Remove & Replace),Remove and Replace,4.08,4.08
NO,Model Y,17,18303721,Hose - Return - HV Battery (Structural Pack),Remove and Install,0.84,0.84
NO,Model Y,17,18303722,Hose - Return - HV Battery (Structural Pack),Test/Adjust,0.84,0.84
NO,Model Y,17,18308502,Coolant Pump - HV Battery (RWD) (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,18308512,Coolant Pump - HV Battery (Remove and Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,18400102,Supermanifold (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model Y,17,18400202,Octovalve (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model Y,17,18400302,Sensor - Pressure and Temperature (PT) - High Pressure (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,18400402,Sensor - Pressure and Temperature (PT) - Low Pressure (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,18400502,Sensor - Subcool - Pressure and Temperature (PT) - High Pressure (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,18400602,Valve Body - Octovalve (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model Y,17,18401202,Coil - Recirculation Expansion Valve (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,18401302,Valve Body - EXV - Supermanifold (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,18401602,Chiller (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model Y,17,18401702,Coolant Bottle (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,18402902,Service Kit - Check Valves - Supermanifold,Remove and Replace,0.96,0.96
NO,Model Y,17,18500602,Active Grille Shutter (Remove & Replace),Remove and Replace,0.78,0.78
YES,Model Y,17,19010100825,Remove Vehicle Label (No Anti-Tamper Residue),Removal,0.06,0.06
YES,Model Y,17,19010100902,Vehicle Emission Control Label,Remove and Replace,0.06,0.06
YES,Model Y,17,19010100925,Remove Vehicle Label and Anti-Tamper Residue,Removal,0.12,0.12
YES,Model Y,17,19010101002,Battery Chemistry Label,Remove and Replace,0.06,0.06
YES,Model Y,17,19010101102,Monroney Label,Remove and Replace,0.06,0.06
YES,Model Y,17,19010202,Labels - Any (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,19010303,Labels - Battery Enclosure - Any,Module Reset/Reflashed,0.24,0.24
NO,Model Y,17,190135740002,"Correct CE label already present, no further action required.",Test/Adjust,0.1,0.1
NO,Model Y,17,19014248,LR RWD - Certification label adjustment,Test/Adjust,0.12,0.12
NO,Model Y,17,20010102,Airbag - Driver (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20010202,Knee Airbag - Driver (NA) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,20013102,Harness - Airbag - Driver (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20050032,Height Adjuster - Seat Belt - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20050042,Height Adjuster - Seat Belt - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20050201,Resistive Occupancy Sensor - 2nd Row Seat - RH,Remove and Install,0.48,0.48
NO,Model Y,17,20050202,Resistive Occupancy Sensor - 2nd Row Seat - RH,Remove and Replace,0.48,0.48
NO,Model Y,17,20050302,Retractor - Seatbelt -1st Row - RH (Remove and Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,20051002,Height Adjuster - Seat Belt (Remove & Replace),Test/Adjust,0.12,0.12
NO,Model Y,17,20054102,Retractor - Seatbelt -1st Row - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,20054202,Retractor - Seatbelt  - 1st Row - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,20054702,Buckle - 1st Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20054802,Buckle - 1st Row - RH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,20055501,Resistive Occupancy Sensor - 2nd Row Seat - LH,Remove and Install,0.48,0.48
NO,Model Y,17,20055502,Resistive Occupancy Sensor - 2nd Row Seat - LH,Remove and Replace,0.48,0.48
NO,Model Y,17,20055512,Sensor - Resistive Occupancy - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,20055522,"Sensors - Resistive Occupancy - 2nd Row Seat - LH, Center, RH (Remove & Replace)",Remove and Replace,0.6,0.6
NO,Model Y,17,20055532,Sensor - Resistive Occupancy - 2nd Row Seat - Center (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,20056102,Seatbelt - 2nd Row - LH (5 Seat) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model Y,17,20056122,Seatbelt - 2nd Row - LH (7 Seat) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,20056202,Seatbelt - 2nd Row - RH (5 Seat) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model Y,17,20056222,Seatbelt - 2nd Row - RH (7 Seat) (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,20056302,Seatbelt - 2nd Row - Center (5 Seat) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model Y,17,20056322,Seatbelt - 2nd Row - Center (7 Seat) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model Y,17,20056402,Escutcheon - Seatbelt - 2nd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model Y,17,20056502,Escutcheon - Seatbelt - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model Y,17,20057002,Buckle - 2nd Row - LH (5 Seat) (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20057022,Buckle - 2nd Row - LH (7 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20057102,Buckle - 2nd Row - RH (5 Seat) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,20057122,Buckle - 2nd Row - RH (7 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20057202,Buckle - 2nd Row - Center (5 Seat) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model Y,17,20057222,Buckle - 2nd Row - Center (7 Seat) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20058102,Retractor - Seatbelt - 3rd Row - LH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,20058202,Retractor - Seatbelt - 3rd Row - RH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,20058702,Buckle - 3rd Row - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,20058802,Buckle - 3rd Row - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,20058902,Buckle - 3rd Row (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model Y,17,20059102,Escutcheon - Seat Belt - 3rd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model Y,17,20059202,Escutcheon - Seat Belt - 3rd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model Y,17,20101002,Pretensioner - Outboard Lap - 1st Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20101102,Pretensioner - Outboard Lap - 1st Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20200152,Sensor - Pressure - Door - Rear - LH (Remove and Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20200252,Sensor - Pressure - Door - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20200502,Sensor - Airbag - B-Pillar - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,20200602,Sensor - Airbag - B-Pillar - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,20200702,Sensor - Airbag - C-Pillar - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20200802,Sensor - Airbag - C-Pillar - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,20201152,Sensor - Shotgun Accelerometer - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20201252,Sensor - Shotgun Accelerometer - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,20202102,Sensor - Resistive Occupancy - Driver's Seat (Remove & Replace),Remove and Replace,0.66,0.66
YES,Model Y,17,21051000,Update Display Avatar,Test/Adjust,0.12,0.12
NO,Model Y,17,21051202,Touchscreen (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,2110022012,Car Computer - Drip Guard,Remove and Replace,0.66,0.66
NO,Model Y,17,21151007,Car Computer (Dispose),Modify,0.24,0.24
NO,Model Y,17,21152002,SIM Card - Car Computer (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21152402,SD Card - Car Computer (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21152802,Connectivity Board - Car Computer (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model Y,17,21152901,Connectivity Board - Car Computer (HW3),Remove and Install,1.2,1.2
NO,Model Y,17,21152902,Connectivity Board - Car Computer (HW3),Remove and Replace,1.2,1.2
NO,Model Y,17,21153002,Connectivity Board - Car Computer (HW4) ,Remove and Replace,0.72,0.72
NO,Model Y,17,21153202,Replace Car Computer (HW3) (LHD),Remove and Replace,1.68,1.68
NO,Model Y,17,21153212,Replace Car Computer (HW3) (RHD),Remove and Replace,1.86,1.86
NO,Model Y,17,21153302,Replace Car Computer (HW4) (LHD),Remove and Replace,1.44,1.44
NO,Model Y,17,21153312,Replace Car Computer (HW4) (RHD),Remove and Replace,0.96,0.96
NO,Model Y,17,21211002,Speaker - Rear Door - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21211102,Speaker - Rear Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21211502,Speaker - Dash - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,21211602,Speaker - Dash - Center  (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21211702,Speaker - Dash - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21211802,Tweeter - Dash (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21212002,Subwoofer (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,21213002,Speaker - Liftgate - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,21213102,Speaker - Liftgate - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,21213802,Speaker - Parcel Shelf - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,21213902,Speaker - Parcel Shelf - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,21214002,Speaker - Emergency (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21232102,Tuner - FM / HD / DAB,Remove and Replace,0.24,0.24
NO,Model Y,17,21250102,Microphone - Bluetooth (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21260602,USB Hub - Center Console - Rear (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model Y,17,21261002,USB Cable - Center Console (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,21300012,Antenna - Ground Noise Filter (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21300102,Antenna - AM/FM/RKE (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21300502,Noise Filter - 12V (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21300702,Antenna Amplifier - FM2 (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21300802,Antenna Amplifier - FM2/Satellite/DAB (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,21320102,Antenna - GPS/GNSS  (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,21330102,Antenna - Wi-Fi (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,21331102,Antenna - MIMO - LH (Remove and Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,21331202,Antenna - MIMO - RH (Remove and Replace),Remove and Replace,0.42,0.42
NO,Model Y,17,21341012,Antenna - eCall (RHD) (Remove and Replace),Remove and Replace,1.74,1.74
NO,Model Y,17,30012423,M10 Bolt Torque Check,Inspection,0.1,0.1
NO,Model Y,17,31000200,Four Wheel Alignment (Camber Caster Add-On),Test/Adjust,0.65,0.65
NO,Model Y,17,31001500,EPAS Alignment Check,Test/Adjust,0.18,0.18
YES,Model Y,17,31002300,Four Wheel Alignment Check and Adjust,Test/Adjust,0.9,0.9
NO,Model Y,17,31030102,Knuckle - Suspension - Rear - LH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model Y,17,31030202,Knuckle - Suspension - Rear - RH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model Y,17,31030602,Hub - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,31030702,Hub - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,31031102,Control Arm Assembly - Rear - Lower - LH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,31031202,Control Arm Assembly - Rear - Lower - RH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model Y,17,31032012,Cover - Rear Suspension - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,31032022,Cover - Rear Suspension - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,31033102,Stabilizer Bar - Rear (Remove & Replace),Remove and Replace,0.54,0.54
YES,Model Y,17,31039000,Suspension - Rear (Check Torque),Test/Adjust,0.36,0.36
NO,Model Y,17,31153602,Damper - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,31153702,Damper - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model Y,17,32010302,Tie Rod End - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,32010402,Tie Rod End - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,33100102,ABS Modulator Assembly (Remove & Replace),Remove and Replace,2.1,2.1
NO,Model Y,17,33100212,ECU - ABS (Non-Structural Pack) (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model Y,17,33100222,ECU - ABS (Structural Pack) (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model Y,17,33100702,Sensor - Wheel Speed - ABS - Rear - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,33100802,Sensor - Wheel Speed - ABS - Rear - RH (Remove & Replace),Remove and Replace,0.24,0.24
YES,Model Y,17,34010105,Tire Rotation,Maintenance,0.3,0.3
YES,Model Y,17,34011302,Lug Nuts - Vehicle Set (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model Y,17,34011402,Lug Nut Covers - Vehicle Set (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model Y,17,34012402,Wheels - Axle Set (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model Y,17,34012502,Wheel Sensor - TPMS - Rear - LH (Remove & Replace),Remove and Replace,0.24,0.24
YES,Model Y,17,34012902,Wheels - Set (Remove and Replace),Remove and Replace,1.56,1.56
YES,Model Y,17,34014005,Seasonal Wheel and Tire Set Swap (Already Built),Seasonal Swap,0.5,0.5
YES,Model Y,17,34014101,Tire Set - Vehicle - Swap (Not Already Built),Remove and Install,1.38,1.38
NO,Model Y,17,34015007,Wheel Disposal (Rework),Modify,0.06,0.06
NO,Model Y,17,34015011,Center Cap - Wheel (Remove and Replace),Remove and Replace,0.06,0.06
YES,Model Y,17,34015032,Cap - Wheel - Set (Remove & Replace),Remove and Replace,0.05,0.05
YES,Model Y,17,34015202,Wheel - Rear - LH (Remove & Replace),Remove and Replace,0.36,0.36
YES,Model Y,17,34015222,Cover - Wheel - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
YES,Model Y,17,34015302,Wheel - Rear - RH (Remove & Replace),Remove and Replace,0.36,0.36
YES,Model Y,17,34015322,Cover - Wheel - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
YES,Model Y,17,34020010,Mobile Tire Service Performed,Modify,0.0,0.0
YES,Model Y,17,34020030,Mobile Tire Service Performed – Logistics,Tire Repair,0.0,0.0
NO,Model Y,17,34020105,Tire Rotation (Mobile Only),Maintenance,0.48,0.48
YES,Model Y,17,34020305,Tires - All Four (Balance),Rebalance,0.6,0.6
YES,Model Y,17,34020900,Check and Adjust Tire Pressure,Test/Adjust,0.05,0.05
YES,Model Y,17,34021202,Tire - Rear - LH (Remove & Replace),Tire Purchase,0.35,0.35
YES,Model Y,17,34021302,Tire - Rear - RH (Remove & Replace),Tire Purchase,0.35,0.35
YES,Model Y,17,34021605,Tires - Rear - Set,Tire Purchase,0.7,0.7
YES,Model Y,17,34021805,Tires - Vehicle - Set,Tire Purchase,1.15,1.15
